AffyID	Gene	Symbol	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Ana	Aer	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	CorrectPvalue	Upperbound	Lowebound
7893_at	YPL132W	COX11	8.181734039	7.536997805	8.447327513	7.991352057	7.808710611	8.578431077	8.098184558	7.953979948	7.961922103	8.51647758	8.484382669	8.48713688	8.221715001	7.904417501	8.280133246	8.533258472	8.250646613	8.40942293	9.008062327	7.37995429	7.372556208	8.493491228	7.995084783	7.655919063	8.210855413	8.4019422	8.742075958	8.715739307	8.331555421	7.796971396	8.186694173	9.482430448	9.432495967	9.421323817	9.33616353	9.208945311	9.008539271	9.655392619	9.851346936	8.918883328	9.834470734	8.458403619	8.455221172	8.335416796	7.538066293	8.075118096	7.859434586	8.942761384	7.581658405	7.630501214	8.81889912	6.517033517	8.219401366	8.637329122	8.461840628	7.850350323	7.676981864	7.994535431	7.658712911	8.619565973	8.751921654	8.423622078	8.618715265	8.741908154	8.780840906	8.667893438	8.46378428	9.565051988	9.654397946	9.647136698	9.215414085	9.318894436	9.183268645	9.755626694	9.949609721	9.891820909	9.454643196	9.085264239	9.161279673	9.095797493	9.19405183	9.189212865	9.219414677	9.539368607	9.249943741	9.437089882	9.027816724	9.451649624	9.117803516	8.89777946	8.987758566	9.032584205	9.006034845	9.091493648	9.493518848	9.353347774	9.183492718	9.323469152	9.374174142	9.103105598	8.291342707	8.074238888	8.159220615	8.904828082	8.354077306	7.888457786	8.346383065	8.557710595	8.454866389	8.240849516	9.228037861	8.530467048	8.693018005	8.640092885	8.782405878	8.737305624	8.839110356	8.790584555	9.032122614	9.167251536	9.113844766	9.327686242	9.342086739	8.304849681	8.378054553	8.381094024	8.376028121	8.296185546	8.356833425	8.614542931	8.699600214	8.514237403	8.086153054	8.706535318	9.300728687	9.426784493	8.746599201	9.308610932	9.411238651	8.982131036	9.224769524	9.061242107	9.155976255	8.022327306	8.445281999	8.419899941	9.278921126	9.262289009	9.467821123	9.463670801	9.047707554	9.163379727	9.747861881	8.887598074	9.565772076	8.821161256	8.421855918	8.614116708	8.660272564	8.629777928	8.700803745	8.328753544	8.454843446	8.348931268	8.761251427	8.78085993	9.139656097	9.230605083	8.120571072	8.871963499	0.000262857	0.000243589	0.000282125
8025_at	YPL270W	MDL2	8.205630232	7.927401983	7.897324601	8.532733918	7.657683374	8.017911889	7.929899208	8.180798461	8.206171061	7.952889906	7.880875093	8.355486858	8.137020068	8.03360564	8.175139425	8.05120187	7.906942892	7.80880925	7.672498182	8.269390128	8.104421688	8.014117186	8.372384952	8.422908685	8.63039688	8.037002608	7.769144522	7.478332559	7.234465586	7.857065713	7.57966614	7.416538727	7.018497535	7.360637214	6.876045213	7.554804779	7.309431151	7.568016063	7.613712347	7.459787412	7.617764973	7.555959758	7.675431288	8.350333167	8.026150756	7.707892417	8.012250982	8.598740511	7.740860995	7.888750128	8.42721553	7.893180892	8.033443485	7.667660691	7.973327714	7.911278246	7.926632416	7.721187115	8.289009068	8.33858678	7.682327701	7.816159292	7.634831883	7.354036786	7.735698645	7.612924583	7.662451697	7.880568051	7.756622301	7.936114293	7.372806133	7.280270518	7.524481381	7.422745658	7.852519023	7.833325415	7.584049256	7.761142766	7.623100285	7.714301095	7.405423165	7.287173796	7.695090733	7.599738072	7.644241843	7.554082438	8.183195187	8.010701191	8.053264669	7.737257958	7.629075996	7.226892947	7.543310585	7.778322728	7.271512051	7.003038518	7.027185022	7.029797616	7.165855476	6.838815153	7.989142925	7.946257603	7.785732708	7.622051234	8.321605707	8.037993448	7.897428496	7.313044093	8.226466142	8.003603923	8.103124643	8.010807079	7.849886388	7.648870928	8.191966013	8.468218769	7.992646256	7.827929445	8.221625303	8.010772735	8.122010227	8.213048893	7.581158167	8.148696872	8.175497006	8.198192578	8.038789744	7.215042716	7.2985149	7.096084078	7.380406343	7.138288493	7.127067088	7.369090057	7.355607983	7.441557013	7.516466628	7.401562719	7.462868186	7.513690018	7.317932614	7.339631979	7.471357299	7.479261851	7.462412784	7.34773058	6.893157952	7.337060948	7.48248821	7.28114035	7.31334019	7.292411367	7.446209904	7.288464139	7.315416787	7.271604489	7.435252204	7.530377854	7.380055019	7.501843553	7.296073923	7.176383017	7.314106912	7.290236387	7.704801985	7.868211772	8.095758311	7.82812493	7.781905146	7.47779752	3.09E-05	2.83E-05	3.36E-05
8199_at	YOR355W	GDS1	9.776659931	9.375522566	9.746321669	9.561899075	9.232715576	9.455105867	9.88117026	9.487193087	10.11043163	9.840965289	9.852214782	9.72905732	9.929376631	9.486638038	9.631334234	9.982575389	10.01341243	10.21240811	9.377161066	9.407410667	9.307866095	8.466721486	9.785279236	9.900569033	9.889938364	9.573864901	9.618665663	9.355696641	9.045457906	9.450774115	9.551050104	9.605754882	8.829342892	8.82856469	9.156000128	9.015077603	8.770781484	9.128881583	9.232044218	8.733764684	9.143936205	9.296854966	9.127005627	9.067740427	8.998043061	9.120884884	9.093165424	10.1983376	9.551265754	9.821910912	10.27560238	9.677267033	9.411679335	9.513739635	9.449135849	9.506678498	10.03957738	10.04637537	9.943754192	9.175525599	8.98369411	8.212236446	9.086635707	8.852392178	8.924836162	8.785946905	8.837900143	9.911491385	9.411321667	9.697158801	9.845366476	9.606038153	9.48817063	9.198251671	9.375028568	9.356758084	9.280583347	9.009405122	9.446126038	9.332258274	9.73407273	9.494943563	10.54069706	8.949194879	9.561049418	9.753514285	9.749665324	9.187807081	9.549772156	9.513803479	9.224768656	9.435882535	9.421211305	9.458028818	9.646796218	9.282531778	9.214416512	9.305645003	9.198209771	9.299544265	9.57295413	9.652258869	9.623126117	9.521374694	9.670963272	9.696302395	9.153245854	9.451165151	9.50950821	9.214042626	9.002425182	9.233920095	9.492408707	9.311499573	9.203159302	8.938426067	9.652952141	9.660584442	8.970366502	9.257573118	9.376394233	9.182466486	9.50294972	9.678777758	9.592068728	9.620314597	9.921771032	9.491258604	9.112803458	9.236270887	9.341889262	9.198861042	8.625131577	9.139797152	9.331954014	9.276913716	9.22949405	9.323964239	9.434661793	9.565295263	9.005961494	8.920366315	9.060767173	8.908809666	9.324257878	9.316408189	9.259198161	8.383875894	9.636513696	9.612317109	9.670478866	8.665387086	8.705491048	8.62779526	8.512051518	9.540415774	9.3001624	9.790714297	9.55128383	9.29363821	9.398990617	9.55751329	9.662865658	9.494194073	8.912089347	9.224632173	9.203875549	9.349987971	9.255485485	9.085330905	0.089172	0.088771194	0.089572806
8332_at	YOR221C	MCT1	7.227104135	7.591481206	5.70369725	6.664457809	7.36063818	6.718274623	6.824643572	7.386925247	6.14510016	6.624400109	6.623887049	6.721142264	6.957617256	8.24302685	7.441796844	7.326603409	7.564190883	7.052514146	5.736839768	8.184903106	7.665709974	6.277309906	6.744447722	6.276974693	6.894883592	6.527455737	7.416713264	7.513278968	6.806609114	6.149543705	6.12177904	6.913403048	6.579772489	6.842708113	6.397708444	6.577117444	6.349850718	7.053021382	6.945938587	6.449105302	6.86156363	5.970193848	6.391049355	7.203771131	8.045338557	7.485602323	7.813666348	7.547712861	5.426784535	5.930553914	7.259032143	5.002361291	6.525512666	6.151983797	6.165026158	7.70242594	6.078354719	5.93319322	6.602242474	6.682893205	6.764420006	7.455802944	7.4756279	6.967398622	7.352756054	7.326662457	7.369612613	6.979709619	6.780544754	7.247680146	6.45589498	6.594283096	6.613408535	6.963185787	7.160175784	7.271635021	6.791783811	6.226262087	6.126376564	5.834857445	6.348922153	6.150024862	6.400909912	6.869069535	7.063365418	6.723865006	6.23691312	6.260951966	6.553234078	6.586932238	5.667196774	6.165253132	6.11938191	6.765113877	6.597431207	6.115907811	6.087328961	6.248234243	6.552401972	5.877540099	7.10174041	7.14917511	6.535193012	6.266122373	6.279506768	6.168610147	6.7849889	7.373169843	6.963621623	6.493988947	6.922633636	6.451256783	6.624491206	7.274562844	6.475332825	6.627663594	6.444667729	6.673428515	6.496184771	6.257251299	6.640773321	6.242812569	6.721862316	6.816694735	6.734864177	7.034783889	6.165855878	6.961474861	6.831766097	6.61511227	6.897322241	6.440117774	6.599668009	5.927776777	6.066067227	6.27249337	6.298008847	5.301513644	5.70388741	5.733310679	6.49019898	6.826080266	6.603645334	5.427572183	5.461357151	5.237424903	5.737859734	6.104668651	6.718624658	6.704527845	6.25742292	5.941639005	5.921021968	5.173718465	5.820910491	6.663125039	6.568842845	6.018219544	5.973849333	6.10629178	6.03282157	6.271383841	6.493493534	6.312944473	6.904226305	6.748989668	7.034775857	7.017404961	7.457428982	7.58709386	0.0017	0.001642063	0.001757937
8333_at	YOR221C	---	3.52652409	5.167809502	2.782217521	3.638527433	4.457241586	3.654313058	3.70378616	3.207019476	3.688148684	4.091601338	3.615568963	3.702571334	3.482517767	3.133201656	3.948887396	3.119140504	3.355851156	3.352947323	3.23956821	3.305997362	3.277445793	3.121818112	3.279175	3.115842118	3.025335202	3.19023225	3.351798622	3.308611633	3.451692084	3.132627015	3.916895156	3.183786297	3.115015093	3.435290414	3.218921556	3.315018957	2.897136683	3.101546038	3.243374785	3.235084749	2.797550723	2.989565829	3.345628006	3.293709781	3.4435251	3.297008683	3.643741808	3.067192107	3.184409639	3.197376025	3.093945136	3.187883323	3.29068965	3.11066408	3.319340611	3.071585925	3.259261789	3.109318933	3.372244503	3.93872117	3.058148142	3.748071417	3.458510885	3.467329309	3.473619388	3.415020232	3.25110129	3.119023771	3.118655661	3.16044717	3.048379367	3.278103281	3.181361004	2.894041981	3.041128186	3.274978134	3.085624696	2.651427311	3.011837845	3.020198322	3.091513329	2.901773699	3.153648819	3.024206366	3.04431455	3.012167452	3.426657919	3.2840961	3.508760003	3.121019381	3.412338489	3.505562476	3.239238701	3.423691713	3.141966346	3.342374113	3.268546978	3.248020602	3.670374466	3.365700235	3.515998122	3.047028435	3.145172668	3.139527614	2.950331174	3.305761906	3.17210823	3.565317809	3.386001652	3.272631203	3.815641824	3.371280612	3.252194611	3.478545015	3.685310864	3.618187667	3.473104489	3.472563284	4.124041636	3.420759946	4.963333547	4.452483222	3.418620398	3.484086302	3.406005426	3.367744273	3.306776542	3.049982164	3.262518851	3.454251054	3.098971782	2.942777835	3.452124584	3.076679828	3.420952579	3.248541667	3.322370502	3.102535858	3.006382051	3.206561804	3.114506457	3.379678486	3.210028925	3.210063536	3.16916017	3.239951091	3.319998499	3.374237974	3.40544798	3.305504378	3.090457482	3.263084899	3.679911408	3.175679162	3.279800656	3.496559881	3.395509664	3.106825844	3.014401537	3.186637943	3.239901003	3.285957143	3.137131244	3.359247055	3.219836459	3.28859717	3.39073151	3.063125135	3.173199406	3.08345984	0.085234	0.084841298	0.085626702
8554_at	YOL008W	COQ10	6.839489905	6.626897718	7.330709958	6.731329351	6.527246938	7.035496679	6.748531273	6.130993451	6.935477781	7.022178697	6.821187934	7.398561067	6.934691402	6.715115544	6.656871297	6.937992094	7.180023705	7.11234567	7.081757171	6.961660367	7.079987959	6.882472972	6.880848958	6.482859639	6.919576182	6.43974164	6.938869974	6.854650997	6.531360639	6.867502263	6.653931048	7.094978238	7.591737753	7.446598995	7.564679588	7.426405914	7.1630297	7.369687024	7.249763882	7.081217857	7.256996565	7.50257677	7.201987729	7.293881937	6.949910673	7.059584575	7.225563571	7.500904086	6.963925358	6.789258512	7.493854489	6.381760961	7.103072175	7.797691352	7.229845908	7.100789522	6.925550452	7.100043713	7.362614537	7.18397861	7.54097035	7.062237765	7.31253585	7.061779545	7.631651448	7.49927906	7.399146052	7.468608893	7.069196679	7.799818055	7.523957232	7.558366755	7.486069617	7.266992532	7.294682407	7.332112744	7.436501514	6.949861487	7.050593876	6.823023373	7.297312767	7.69219583	7.11168426	7.716451634	7.24144886	7.690195604	7.264956906	7.130916665	6.965965753	7.013148339	6.752205873	7.15966985	7.119075891	7.284214559	7.31166368	6.847580945	6.750059093	6.945485624	7.167003092	6.680007481	6.680472417	6.615135671	6.815195057	7.344781371	6.532854597	6.770939358	6.984647335	6.928600804	6.475412339	7.043002559	7.43160048	7.045824957	7.330372315	6.927074395	7.403591116	7.142052617	7.333872896	7.188839929	7.441542656	7.116539843	7.351025608	7.449737574	7.249318095	7.103386433	7.116175091	6.899401638	6.712647914	7.008409461	7.308679502	7.001637881	6.956886289	6.666039468	6.640791972	7.258106748	7.471632461	7.154260159	7.389719092	7.108292143	7.341346245	7.098731568	6.658163487	7.327363476	7.154750782	6.941475391	7.36867521	7.148627682	7.791598823	7.557798804	7.640559185	7.559018638	7.433187065	7.412395908	7.521084825	6.619782441	7.78070445	6.953136937	7.154203947	6.7857365	6.856003708	7.043348224	7.205558392	7.225109567	7.271477315	7.156863261	7.329966985	7.078510783	7.13796331	7.346667258	7.348574141	7.720968246	8.41E-05	7.71E-05	9.11E-05
8932_at	YNL055C	POR1	12.1572705	12.7718963	11.9601173	12.18678859	12.49710276	12.04697125	12.11382582	11.85050012	12.428875	12.43218708	12.24722958	12.07354455	12.09320075	12.28127284	12.17325976	12.30390838	12.18107033	12.26421163	11.6490955	11.99131776	12.08665554	12.10300537	12.31670098	12.53007694	12.35382271	12.41337678	12.13745581	12.22314648	11.88399887	12.20050518	12.21835808	12.27281186	11.77984532	11.81136891	11.67924212	11.84853844	11.67828089	12.20909691	12.26850223	11.66206834	12.15774924	11.46559242	11.92509367	11.88896656	11.76349262	12.15390019	12.00925919	12.73457618	11.78684998	11.64984131	12.56607821	11.76937774	11.97245023	11.68034559	12.08991917	12.35235108	12.09037784	12.01107033	12.09906569	12.04673387	11.90210724	12.04919048	12.27911475	12.12287994	11.7430963	11.52703954	11.70228673	12.02705865	11.84780787	12.12110424	11.84855276	11.68493937	11.99327947	12.04140567	11.87458613	12.14819151	12.22198761	11.69637012	11.78454966	11.95590969	11.97727398	12.03639498	12.3872901	11.74983784	11.87219521	11.91039843	12.17620463	12.22272216	12.35446841	11.89990047	11.82871051	11.8352137	11.4206924	11.94705865	12.11530023	11.96219538	11.99308486	11.42440892	11.65013119	11.60652542	11.96568391	11.97800156	11.80326942	11.89553363	12.55584905	12.0624523	11.90574075	12.39955527	12.01389594	11.78322786	12.2009173	12.04912382	11.98289777	12.17736435	12.24460882	12.42821595	12.14563087	12.08735278	12.25592425	12.23200131	12.32799156	12.38043211	11.97906308	11.99279402	12.07431118	12.00796703	12.10683248	11.48115825	11.15312575	11.39647672	11.69979769	11.76828094	11.58367538	11.71886059	11.98281476	12.20224384	12.23516361	11.95907308	11.89768791	11.94268318	12.07921132	12.04680343	12.18262868	12.05307196	11.88680363	11.74766831	11.53038878	10.73348908	12.02069752	11.92559049	11.86466214	11.29882428	11.8261776	11.57890325	11.82043269	12.24013142	12.42443664	12.36962889	11.98210049	11.94935225	11.84781358	11.36768148	11.36975295	11.44727905	11.91640954	12.01072974	12.11353108	11.97392656	11.93685528	11.82536215	0.038344	0.03807394	0.03861406
9004_at	YNL118C	DCP2	5.957584407	6.529909161	5.701072257	6.338747541	6.352982517	6.042966894	6.519681003	5.930197763	6.604333945	6.413092145	6.760161321	6.264726701	6.428247935	6.538111236	6.176226616	7.183131156	6.869562629	6.766424673	6.754096007	7.117042524	6.989210152	7.07794911	6.894822613	6.953782523	6.817801921	6.516709372	6.334130309	6.124934246	6.09065729	6.752273055	6.801979059	6.398751728	6.249287675	6.303998962	6.285568304	6.921598901	6.571404383	6.494420571	6.094264577	6.770752946	6.631701934	6.700795215	6.679483478	6.955673676	6.666527319	6.453431153	6.822350052	6.948774283	7.420915621	7.500929414	6.980124494	7.726979265	7.709279606	7.575577214	7.561809551	7.707815131	7.463861426	7.166209288	7.035428055	6.635062678	7.184012839	6.470956858	7.053578399	6.405157567	6.845105114	6.707451296	6.930524347	6.718553014	6.355231711	6.624382049	6.325752295	6.227416094	6.440118854	6.04249518	6.143144199	6.426320616	6.007198754	6.185850573	6.397147167	6.346409838	5.945661073	6.267434671	6.515528124	6.579336154	6.605631876	6.541067025	6.554245941	7.010264467	6.701277694	6.311321823	6.370015678	6.284478228	6.07300086	6.398776948	6.283425853	5.856841986	5.876739976	5.507885004	5.509749894	5.451619625	6.023721757	6.275221834	6.41052004	6.251811483	7.07242098	6.942740439	6.59039071	6.001784231	6.918371206	6.144316238	6.454123568	6.716848346	6.484531305	6.396916918	6.89014533	6.798755666	6.638955118	6.235437381	7.049213406	6.778135756	7.088659358	6.592641362	6.218388092	6.611686145	6.558323433	6.399637672	6.495987477	6.678146856	6.481724854	6.423675563	6.212770477	6.102928171	5.695334932	6.465729643	6.441421977	6.415416202	6.506758699	6.434265657	6.613050895	6.522909146	6.414745352	6.257111535	6.570097961	6.176628655	6.35304976	6.307582805	5.823546442	5.639988916	6.554543575	6.458439753	6.430942065	6.188407057	6.293248231	6.278694208	6.689853625	6.564728281	6.614139057	6.821518897	6.83586074	6.868111617	6.722299531	6.704666582	6.76738983	6.656526546	6.959073094	6.404170999	6.942604114	6.981925015	6.836644169	6.606042411	0.00363	0.003545421	0.003714579
9036_at	YNL177C	MRPL22	6.314917988	6.187231505	6.516554386	6.128286389	6.285257295	6.551185144	6.301714846	6.530144736	6.756276149	6.55163229	6.289926567	6.640788502	6.225757586	6.3930378	6.307456942	6.63754707	6.539073488	6.513284244	6.69666199	6.649519899	6.358704047	5.789260404	6.602856208	6.428170202	6.557054979	6.333854116	6.607263578	6.544499451	5.779311207	6.048526762	5.987645117	6.797042817	6.577111249	6.712373196	6.467125876	6.613868714	6.255103654	6.717963289	7.234557747	6.161490363	6.566521654	5.82681946	6.100541032	6.15020038	6.602988154	6.55963421	6.067201575	7.25228981	6.243861266	6.031026888	7.415437735	6.289959479	7.075143346	7.258930136	7.242971897	6.66745278	6.439431153	6.262539334	5.936775677	6.557008707	6.270151213	6.255709644	6.628911939	6.199971256	6.421061513	6.259092421	6.404154305	7.03748897	7.14526364	7.303270236	6.489713757	6.484090911	6.290758534	6.880698184	7.118517855	7.049457063	6.226211984	6.246893338	6.447649032	6.26221082	6.601369897	6.318086679	6.205527407	6.783415793	6.378704085	6.364803263	6.593858238	6.870592573	6.709520313	6.73432924	6.668336443	6.830614077	6.989297418	6.977068943	6.522567722	6.513529276	6.363627893	6.234487908	6.502619729	6.46615652	6.38860792	6.510713065	6.426178526	6.691940284	6.345972543	6.084498454	5.953762506	6.407239038	6.530951473	6.158010978	6.892145577	6.733776105	6.473857843	6.426260058	6.199967331	6.119964089	6.316821666	6.42308474	6.366284791	6.587247812	6.532445933	6.12972359	6.728430752	6.76920563	6.492538855	6.802862622	6.493926042	5.609546662	6.210137411	6.089009726	5.937094677	5.757388089	5.270304672	6.178238876	6.878643936	6.907054404	6.988608347	6.871030302	6.779150962	6.88479087	6.801745472	6.494335217	6.806317354	5.957623013	6.089796528	6.072664201	6.302299125	6.800943374	7.150444118	7.095983476	6.719972626	6.910868148	7.195645832	6.730470137	7.066741486	6.673448515	6.723068251	6.843881114	6.57711548	6.552892688	6.537099407	6.291508267	6.266018898	6.256393002	6.322794534	6.488620791	6.675741142	6.697308588	6.690275222	6.893843191	4.48E-05	4.11E-05	4.86E-05
9343_at	YMR293C	---	6.137840284	5.899453603	6.568078481	6.112635168	5.949364648	6.241784042	6.253822341	6.074901635	6.143118785	6.047763792	6.198406222	6.275401574	6.20484215	5.980552683	6.057210886	6.186768047	6.268310121	6.043745067	6.145659014	5.712873398	5.734921877	6.122713092	5.877389912	5.927432029	5.78772543	6.021510598	6.100545868	6.118404872	5.800241518	5.819870933	5.937904364	6.339941994	6.134246285	6.250807275	6.163167003	6.249478336	6.210096002	6.604371162	6.731391809	6.376325638	6.738668006	6.33179943	5.933792614	5.921269362	5.65685271	5.815270412	5.215179391	6.390872046	5.795153662	5.74332619	6.279326907	5.8891387	6.114420334	6.232345517	6.169700966	5.921673253	5.84271671	5.877527731	6.046472507	6.287045585	6.059564134	6.407021954	6.332767985	6.455376641	6.131857907	6.157274774	5.988760954	6.378114238	6.630837464	6.374062066	6.328287596	6.265474216	6.403231586	6.532566012	6.483322598	6.558678156	6.58603811	6.494106748	6.364279767	6.256337122	6.272802945	6.250215976	6.301962903	6.489996918	6.311814239	6.653094794	6.263602731	6.357020925	6.326677915	6.200543391	6.29358329	6.142897591	6.271051918	6.23139631	6.216211744	6.267324547	6.414440179	6.651226527	6.540487805	6.540033316	5.844225445	5.76691536	6.131204643	5.863053339	6.155533812	6.017975785	5.836678564	5.965036429	6.1471018	5.847071206	6.455577266	6.125635605	6.431686469	6.458518497	6.080136383	6.355102094	6.111355214	6.081359442	6.422812015	6.170121155	6.427041085	6.430594957	6.041003192	5.886287239	5.68203359	5.846774607	5.814473134	5.868875015	5.836057679	5.735510371	6.20844693	6.175719396	6.370257847	6.170495154	6.55673748	6.360189899	6.327300953	6.240771301	6.549926178	6.212994537	6.346964865	6.576059295	6.31914852	6.076096208	5.753391213	5.976500062	6.355301405	5.938625816	6.345301094	6.250774973	6.245447098	5.960421585	6.243840231	6.20058537	6.003291088	6.192908825	6.204270837	5.80667734	5.966306192	6.046996055	5.90652081	5.866282411	5.908040086	5.918287308	6.251133944	6.28019896	6.441039043	6.321303273	6.453791639	6.46687603	0.001246	0.001196388	0.001295612
9383_at	YMR244W	---	5.4695487	4.379860883	4.868211797	5.494283752	5.499885549	5.027639764	5.051924666	4.755103142	5.020655628	5.235209925	5.338329848	4.949490578	5.351658361	5.11882067	5.157000526	5.153415634	5.5033092	5.315407186	4.542129502	4.559679021	4.593870156	4.567547273	4.948814806	5.410686065	4.525561337	5.63562207	5.167817649	5.180925981	5.586107666	5.42180531	5.337648446	5.22301154	4.610897982	4.596489925	4.678463014	4.424294433	4.510999188	5.107970188	5.2317667	4.387591804	4.73983806	4.82979249	5.044236157	4.536775559	4.656707325	4.762260465	4.573828267	4.848643269	7.478252947	8.97765446	4.930047517	8.59905143	4.849148299	4.700185781	5.070549475	4.300405059	5.140194467	5.171472023	5.401019089	6.403019951	4.459049254	5.621014171	4.837714158	4.763674752	4.506904651	4.279172845	4.669356325	4.274138412	4.499630981	4.680416632	4.851543927	4.874226069	4.864946894	4.174183877	4.291623595	4.426816027	4.644847846	4.945950452	4.871498553	5.532176486	4.927783034	5.271792056	4.789232724	7.070070375	5.038339162	4.813903783	5.084170762	5.053066795	4.991624877	5.319130885	4.720953025	5.05634595	4.951120326	5.573063842	5.344243064	5.881899797	5.722714458	5.599300415	5.738825787	4.953304729	5.690772026	5.297057598	4.973449686	5.057836109	5.358289702	5.430690288	4.998651983	5.401658042	5.523709354	4.921006181	5.355999463	5.716302845	5.478427295	5.770597456	4.755195137	5.083677339	5.302752964	5.537474125	5.130012012	5.037073661	4.911850461	5.192497589	5.302706253	5.171309084	5.272469034	5.144766844	5.097389698	4.81342695	5.017952899	4.952383566	5.575129501	5.118076733	6.064380631	4.922694712	5.188297261	5.17741595	5.358728904	4.598203203	4.698970307	4.798654536	4.46619986	4.502732278	4.547980316	5.828811603	5.764264589	5.631298521	5.425002113	5.42939335	5.684953185	5.53762483	5.601028432	5.384528208	5.370736571	5.233670673	5.358392745	5.968753801	6.214968333	6.272039804	4.777183973	4.866316787	4.880964292	4.773525685	4.805247822	4.954919803	4.367437467	5.791575512	5.399740641	4.930888221	4.625791531	4.299632978	1.69E-08	1.48E-08	1.91E-08
9459_at	YMR188C	MRPS17	6.39393045	7.411607334	7.945012602	7.352231946	6.949142457	7.726931053	7.643105577	7.826866608	8.135220457	7.898324521	8.263341838	8.187856607	7.44897609	7.579752037	7.740733115	7.866823678	7.95751569	7.657794898	8.661372234	7.551467953	7.267356386	7.587930721	7.22180653	6.890404618	7.187492426	7.126638918	7.689188927	7.533818725	6.736126423	7.235065482	6.978829416	9.06164542	8.816594171	9.079266496	8.492149379	8.443434675	8.053860626	9.38182359	9.457663562	7.989484309	9.064832745	7.341404426	7.923868684	7.079865434	7.458150412	7.561822455	6.878024052	8.303245482	7.357120011	7.691784828	8.359865235	6.965217136	8.314385479	8.850735676	8.034358027	7.849360936	7.720653115	7.355469238	7.480187394	8.371823245	7.959301041	8.24427601	8.602246224	8.266377563	8.192499167	8.18738939	8.309071478	8.952109351	9.097368238	9.07099156	8.270181682	8.441274726	8.267230991	8.733737912	9.020947447	9.172019996	8.574838717	8.154263552	8.459251352	8.511594739	8.10541639	8.055871054	8.407566131	8.929860131	8.433090271	8.603765416	8.437603947	8.974294695	8.176420169	8.088047067	8.093232148	8.0113496	8.395926427	8.54254153	8.738056175	8.588992168	8.556000659	7.891040782	8.335459719	8.416206398	7.163471259	7.140864426	7.010855238	8.235449827	7.973645712	7.23457432	7.189749161	7.680261617	7.479489837	6.717598426	8.935402876	8.430209155	8.19253635	8.627359437	8.035524391	7.961553125	8.168541906	8.15139395	8.595572434	8.455980354	8.834010199	8.421710989	8.513219781	7.484848426	7.266863357	7.424848541	7.117308139	7.669683031	7.988367543	8.318801907	7.555574919	7.944671656	7.417558715	8.093854862	8.448349018	8.769354815	8.643147508	8.110718715	8.021290772	7.787519901	8.44373415	8.300359699	8.28806597	7.155144678	7.274875608	7.270370461	6.949645932	8.342289033	9.196204239	9.001270252	8.974054359	8.637762016	9.150412435	8.911853756	8.638693766	8.763011936	9.065967606	8.946787784	8.303459165	8.622420319	8.382517814	7.908011915	7.893206137	8.016736987	8.274994938	8.283868772	8.993145962	8.715510344	8.131247505	8.524372068	0.00395	0.003861785	0.004038215
